DEBUG: General     , 1694058048567> LoggerManager.init                  > Initializing...
LOG  : Mod         , 1694058062400> mod "MapLegendUI" overrides media/lua/shared/translate/pl/ui_pl.txt
LOG  : Mod         , 1694058062400> mod "MapLegendUI" overrides media/lua/shared/translate/ptbr/ui_ptbr.txt
LOG  : Mod         , 1694058062400> mod "MapLegendUI" overrides media/lua/shared/translate/ru/ui_ru.txt
LOG  : Mod         , 1694058062400> mod "MapLegendUI" overrides media/lua/shared/translate/th/ui_th.txt
LOG  : Mod         , 1694058062400> mod "MapLegendUI" overrides media/lua/shared/translate/tr/ui_tr.txt
LOG  : Mod         , 1694058062400> mod "MapLegendUI" overrides media/lua/shared/translate/ua/ui_ua.txt
LOG  : Mod         , 1694058062405> loading MinimalDisplayBars
LOG  : Mod         , 1694058062415> mod "MinimalDisplayBars" overrides media/lua/shared/translate/af/contextmenu_af.txt
LOG  : Mod         , 1694058062415> mod "MinimalDisplayBars" overrides media/lua/shared/translate/ar/contextmenu_ar.txt
LOG  : Mod         , 1694058062415> mod "MinimalDisplayBars" overrides media/lua/shared/translate/ch/contextmenu_ch.txt
LOG  : Mod         , 1694058062415> mod "MinimalDisplayBars" overrides media/lua/shared/translate/cn/contextmenu_cn.txt
LOG  : Mod         , 1694058062415> mod "MinimalDisplayBars" overrides media/lua/shared/translate/cs/contextmenu_cs.txt
LOG  : Mod         , 1694058062415> mod "MinimalDisplayBars" overrides media/lua/shared/translate/da/contextmenu_da.txt
LOG  : Mod         , 1694058062415> mod "MinimalDisplayBars" overrides media/lua/shared/translate/de/contextmenu_de.txt
LOG  : Mod         , 1694058062415> mod "MinimalDisplayBars" overrides media/lua/shared/translate/ee/contextmenu_ee.txt
LOG  : Mod         , 1694058062420> mod "MinimalDisplayBars" overrides media/lua/shared/translate/en/contextmenu_en.txt
LOG  : Mod         , 1694058062420> mod "MinimalDisplayBars" overrides media/lua/shared/translate/es/contextmenu_es.txt
LOG  : Mod         , 1694058062420> mod "MinimalDisplayBars" overrides media/lua/shared/translate/fr/contextmenu_fr.txt
LOG  : Mod         , 1694058062420> mod "MinimalDisplayBars" overrides media/lua/shared/translate/hu/contextmenu_hu.txt
LOG  : Mod         , 1694058062425> mod "MinimalDisplayBars" overrides media/lua/shared/translate/it/contextmenu_it.txt
LOG  : Mod         , 1694058062425> mod "MinimalDisplayBars" overrides media/lua/shared/translate/jp/contextmenu_jp.txt
LOG  : Mod         , 1694058062425> mod "MinimalDisplayBars" overrides media/lua/shared/translate/ko/contextmenu_ko.txt
LOG  : Mod         , 1694058062425> mod "MinimalDisplayBars" overrides media/lua/shared/translate/nl/contextmenu_nl.txt
LOG  : Mod         , 1694058062425> mod "MinimalDisplayBars" overrides media/lua/shared/translate/no/contextmenu_no.txt
LOG  : Mod         , 1694058062425> mod "MinimalDisplayBars" overrides media/lua/shared/translate/pl/contextmenu_pl.txt
LOG  : Mod         , 1694058062425> mod "MinimalDisplayBars" overrides media/lua/shared/translate/pt/contextmenu_pt.txt
LOG  : Mod         , 1694058062425> mod "MinimalDisplayBars" overrides media/lua/shared/translate/ptbr/contextmenu_ptbr.txt
LOG  : Mod         , 1694058062425> mod "MinimalDisplayBars" overrides media/lua/shared/translate/ru/contextmenu_ru.txt
LOG  : Mod         , 1694058062430> mod "MinimalDisplayBars" overrides media/lua/shared/translate/th/contextmenu_th.txt
LOG  : Mod         , 1694058062430> mod "MinimalDisplayBars" overrides media/lua/shared/translate/tr/contextmenu_tr.txt
LOG  : Mod         , 1694058062430> mod "MinimalDisplayBars" overrides media/ui/moodle_icon_windchill.png
LOG  : Mod         , 1694058062435> loading MoreSkillBooks
LOG  : Mod         , 1694058062445> mod "MoreSkillBooks" overrides media/lua/shared/translate/cn/itemname_cn.txt
LOG  : Mod         , 1694058062445> mod "MoreSkillBooks" overrides media/lua/shared/translate/en/itemname_en.txt
LOG  : Mod         , 1694058062445> mod "MoreSkillBooks" overrides media/lua/shared/translate/en/items_en.txt
LOG  : Mod         , 1694058062490> loading RV_Interior_MP
LOG  : Mod         , 1694058062505> mod "RV_Interior_MP" overrides icon.png
LOG  : Mod         , 1694058062525> mod "RV_Interior_MP" overrides media/lua/shared/translate/cn/ui_cn.txt
LOG  : Mod         , 1694058062525> mod "RV_Interior_MP" overrides media/lua/shared/translate/de/sandbox_de.txt
LOG  : Mod         , 1694058062525> mod "RV_Interior_MP" overrides media/lua/shared/translate/de/ui_de.txt
LOG  : Mod         , 1694058062525> mod "RV_Interior_MP" overrides media/lua/shared/translate/en/sandbox_en.txt
LOG  : Mod         , 1694058062525> mod "RV_Interior_MP" overrides media/lua/shared/translate/en/ui_en.txt
LOG  : Mod         , 1694058062525> mod "RV_Interior_MP" overrides media/lua/shared/translate/es/sandbox_es.txt
LOG  : Mod         , 1694058062525> mod "RV_Interior_MP" overrides media/lua/shared/translate/es/ui_es.txt
LOG  : Mod         , 1694058062525> mod "RV_Interior_MP" overrides media/lua/shared/translate/fr/sandbox_fr.txt
LOG  : Mod         , 1694058062530> mod "RV_Interior_MP" overrides media/lua/shared/translate/fr/ui_fr.txt
LOG  : Mod         , 1694058062530> mod "RV_Interior_MP" overrides media/lua/shared/translate/ru/sandbox_ru.txt
LOG  : Mod         , 1694058062530> mod "RV_Interior_MP" overrides media/lua/shared/translate/ru/ui_ru.txt
LOG  : Mod         , 1694058062570> mod "RV_Interior_MP" overrides media/sandbox-options.txt
LOG  : Mod         , 1694058062575> loading RV_Interior_Vanilla
LOG  : Mod         , 1694058062575> mod "RV_Interior_Vanilla" overrides icon.png
LOG  : Mod         , 1694058062575> loading JSRetroBooks
LOG  : Mod         , 1694058062580> mod "JSRetroBooks" overrides media/lua/shared/translate/en/ig_ui_en.txt
LOG  : Mod         , 1694058062580> mod "JSRetroBooks" overrides media/lua/shared/translate/en/sandbox_en.txt
LOG  : Mod         , 1694058062580> mod "JSRetroBooks" overrides media/sandbox-options.txt
LOG  : Mod         , 1694058062580> loading SchizophreniaTrait
LOG  : Mod         , 1694058062605> mod "SchizophreniaTrait" overrides media/clothing/clothing.xml
LOG  : Mod         , 1694058062605> mod "SchizophreniaTrait" overrides media/lua/shared/translate/af/contextmenu_af.txt
LOG  : Mod         , 1694058062605> mod "SchizophreniaTrait" overrides media/lua/shared/translate/af/ui_af.txt
LOG  : Mod         , 1694058062605> mod "SchizophreniaTrait" overrides media/lua/shared/translate/ar/contextmenu_ar.txt
LOG  : Mod         , 1694058062610> mod "SchizophreniaTrait" overrides media/lua/shared/translate/ar/itemname_ar.txt
LOG  : Mod         , 1694058062610> mod "SchizophreniaTrait" overrides media/lua/shared/translate/ar/recipes_ar.txt
LOG  : Mod         , 1694058062610> mod "SchizophreniaTrait" overrides media/lua/shared/translate/ar/tooltip_ar.txt
LOG  : Mod         , 1694058062610> mod "SchizophreniaTrait" overrides media/lua/shared/translate/ar/ui_ar.txt
LOG  : Mod         , 1694058062610> mod "SchizophreniaTrait" overrides media/lua/shared/translate/ch/contextmenu_ch.txt
LOG  : Mod         , 1694058062610> mod "SchizophreniaTrait" overrides media/lua/shared/translate/ch/itemname_ch.txt
LOG  : Mod         , 1694058062610> mod "SchizophreniaTrait" overrides media/lua/shared/translate/ch/recipes_ch.txt
LOG  : Mod         , 1694058062610> mod "SchizophreniaTrait" overrides media/lua/shared/translate/ch/tooltip_ch.txt
LOG  : Mod         , 1694058062610> mod "SchizophreniaTrait" overrides media/lua/shared/translate/ch/ui_ch.txt
LOG  : Mod         , 1694058062615> mod "SchizophreniaTrait" overrides media/lua/shared/translate/cn/contextmenu_cn.txt
LOG  : Mod         , 1694058062615> mod "SchizophreniaTrait" overrides media/lua/shared/translate/cn/itemname_cn.txt
LOG  : Mod         , 1694058062615> mod "SchizophreniaTrait" overrides media/lua/shared/translate/cn/recipes_cn.txt
LOG  : Mod         , 1694058062615> mod "SchizophreniaTrait" overrides media/lua/shared/translate/cn/tooltip_cn.txt
LOG  : Mod         , 1694058062615> mod "SchizophreniaTrait" overrides media/lua/shared/translate/cn/ui_cn.txt
LOG  : Mod         , 1694058062615> mod "SchizophreniaTrait" overrides media/lua/shared/translate/de/contextmenu_de.txt
LOG  : Mod         , 1694058062615> mod "SchizophreniaTrait" overrides media/lua/shared/translate/de/itemname_de.txt
LOG  : Mod         , 1694058062615> mod "SchizophreniaTrait" overrides media/lua/shared/translate/de/recipes_de.txt
LOG  : Mod         , 1694058062615> mod "SchizophreniaTrait" overrides media/lua/shared/translate/de/tooltip_de.txt
LOG  : Mod         , 1694058062615> mod "SchizophreniaTrait" overrides media/lua/shared/translate/de/ui_de.txt
LOG  : Mod         , 1694058062615> mod "SchizophreniaTrait" overrides media/lua/shared/translate/en/contextmenu_en.txt
LOG  : Mod         , 1694058062615> mod "SchizophreniaTrait" overrides media/lua/shared/translate/en/itemname_en.txt
LOG  : Mod         , 1694058062615> mod "SchizophreniaTrait" overrides media/lua/shared/translate/en/recipes_en.txt
LOG  : Mod         , 1694058062625> mod "SchizophreniaTrait" overrides media/lua/shared/translate/en/tooltip_en.txt
LOG  : Mod         , 1694058062625> mod "SchizophreniaTrait" overrides media/lua/shared/translate/en/ui_en.txt
LOG  : Mod         , 1694058062625> mod "SchizophreniaTrait" overrides media/lua/shared/translate/es/contextmenu_es.txt
LOG  : Mod         , 1694058062625> mod "SchizophreniaTrait" overrides media/lua/shared/translate/es/itemname_es.txt
LOG  : Mod         , 1694058062625> mod "SchizophreniaTrait" overrides media/lua/shared/translate/es/recipes_es.txt
LOG  : Mod         , 1694058062625> mod "SchizophreniaTrait" overrides media/lua/shared/translate/es/tooltip_es.txt
LOG  : Mod         , 1694058062625> mod "SchizophreniaTrait" overrides media/lua/shared/translate/es/ui_es.txt
LOG  : Mod         , 1694058062625> mod "SchizophreniaTrait" overrides media/lua/shared/translate/fr/contextmenu_fr.txt
LOG  : Mod         , 1694058062625> mod "SchizophreniaTrait" overrides media/lua/shared/translate/fr/itemname_fr.txt
LOG  : Mod         , 1694058062630> mod "SchizophreniaTrait" overrides media/lua/shared/translate/fr/recipes_fr.txt
LOG  : Mod         , 1694058062630> mod "SchizophreniaTrait" overrides media/lua/shared/translate/fr/tooltip_fr.txt
LOG  : Mod         , 1694058062630> mod "SchizophreniaTrait" overrides media/lua/shared/translate/fr/ui_fr.txt
LOG  : Mod         , 1694058062630> mod "SchizophreniaTrait" overrides media/lua/shared/translate/it/contextmenu_it.txt
LOG  : Mod         , 1694058062630> mod "SchizophreniaTrait" overrides media/lua/shared/translate/it/itemname_it.txt
LOG  : Mod         , 1694058062630> mod "SchizophreniaTrait" overrides media/lua/shared/translate/it/recipes_it.txt
LOG  : Mod         , 1694058062630> mod "SchizophreniaTrait" overrides media/lua/shared/translate/it/tooltip_it.txt
LOG  : Mod         , 1694058062630> mod "SchizophreniaTrait" overrides media/lua/shared/translate/it/ui_it.txt
LOG  : Mod         , 1694058062630> mod "SchizophreniaTrait" overrides media/lua/shared/translate/ko/contextmenu_ko.txt
LOG  : Mod         , 1694058062635> mod "SchizophreniaTrait" overrides media/lua/shared/translate/ko/itemname_ko.txt
LOG  : Mod         , 1694058062635> mod "SchizophreniaTrait" overrides media/lua/shared/translate/ko/recipes_ko.txt
LOG  : Mod         , 1694058062635> mod "SchizophreniaTrait" overrides media/lua/shared/translate/ko/tooltip_ko.txt
LOG  : Mod         , 1694058062635> mod "SchizophreniaTrait" overrides media/lua/shared/translate/ko/ui_ko.txt
LOG  : Mod         , 1694058062635> mod "SchizophreniaTrait" overrides media/lua/shared/translate/nl/contextmenu_nl.txt
LOG  : Mod         , 1694058062635> mod "SchizophreniaTrait" overrides media/lua/shared/translate/nl/itemname_nl.txt
LOG  : Mod         , 1694058062635> mod "SchizophreniaTrait" overrides media/lua/shared/translate/nl/recipes_nl.txt
LOG  : Mod         , 1694058062635> mod "SchizophreniaTrait" overrides media/lua/shared/translate/nl/tooltip_nl.txt
LOG  : Mod         , 1694058062640> mod "SchizophreniaTrait" overrides media/lua/shared/translate/nl/ui_nl.txt
LOG  : Mod         , 1694058062640> mod "SchizophreniaTrait" overrides media/lua/shared/translate/pl/contextmenu_pl.txt
LOG  : Mod         , 1694058062640> mod "SchizophreniaTrait" overrides media/lua/shared/translate/pl/itemname_pl.txt
LOG  : Mod         , 1694058062640> mod "SchizophreniaTrait" overrides media/lua/shared/translate/pl/recipes_pl.txt
LOG  : Mod         , 1694058062640> mod "SchizophreniaTrait" overrides media/lua/shared/translate/pl/tooltip_pl.txt
LOG  : Mod         , 1694058062640> mod "SchizophreniaTrait" overrides media/lua/shared/translate/pl/ui_pl.txt
LOG  : Mod         , 1694058062640> mod "SchizophreniaTrait" overrides media/lua/shared/translate/ptbr/contextmenu_ptbr.txt
LOG  : Mod         , 1694058062640> mod "SchizophreniaTrait" overrides media/lua/shared/translate/ptbr/itemname_ptbr.txt
LOG  : Mod         , 1694058062640> mod "SchizophreniaTrait" overrides media/lua/shared/translate/ptbr/recipes_ptbr.txt
LOG  : Mod         , 1694058062645> mod "SchizophreniaTrait" overrides media/lua/shared/translate/ptbr/tooltip_ptbr.txt
LOG  : Mod         , 1694058062645> mod "SchizophreniaTrait" overrides media/lua/shared/translate/ptbr/ui_ptbr.txt
LOG  : Mod         , 1694058062645> mod "SchizophreniaTrait" overrides media/lua/shared/translate/ro/contextmenu_ro.txt
LOG  : Mod         , 1694058062645> mod "SchizophreniaTrait" overrides media/lua/shared/translate/ro/ui_ro.txt
LOG  : Mod         , 1694058062645> mod "SchizophreniaTrait" overrides media/lua/shared/translate/ru/contextmenu_ru.txt
LOG  : Mod         , 1694058062645> mod "SchizophreniaTrait" overrides media/lua/shared/translate/ru/itemname_ru.txt
LOG  : Mod         , 1694058062645> mod "SchizophreniaTrait" overrides media/lua/shared/translate/ru/recipes_ru.txt
LOG  : Mod         , 1694058062650> mod "SchizophreniaTrait" overrides media/lua/shared/translate/ru/tooltip_ru.txt
LOG  : Mod         , 1694058062651> mod "SchizophreniaTrait" overrides media/lua/shared/translate/ru/ui_ru.txt
LOG  : Mod         , 1694058062651> mod "SchizophreniaTrait" overrides media/lua/shared/translate/th/contextmenu_th.txt
LOG  : Mod         , 1694058062652> mod "SchizophreniaTrait" overrides media/lua/shared/translate/th/itemname_th.txt
LOG  : Mod         , 1694058062653> mod "SchizophreniaTrait" overrides media/lua/shared/translate/th/recipes_th.txt
LOG  : Mod         , 1694058062653> mod "SchizophreniaTrait" overrides media/lua/shared/translate/th/tooltip_th.txt
LOG  : Mod         , 1694058062654> mod "SchizophreniaTrait" overrides media/lua/shared/translate/th/ui_th.txt
LOG  : Mod         , 1694058062654> mod "SchizophreniaTrait" overrides media/lua/shared/translate/tr/contextmenu_tr.txt
LOG  : Mod         , 1694058062655> mod "SchizophreniaTrait" overrides media/lua/shared/translate/tr/itemname_tr.txt
LOG  : Mod         , 1694058062655> mod "SchizophreniaTrait" overrides media/lua/shared/translate/tr/recipes_tr.txt
LOG  : Mod         , 1694058062655> mod "SchizophreniaTrait" overrides media/lua/shared/translate/tr/tooltip_tr.txt
LOG  : Mod         , 1694058062655> mod "SchizophreniaTrait" overrides media/lua/shared/translate/tr/ui_tr.txt
LOG  : Mod         , 1694058062655> mod "SchizophreniaTrait" overrides media/lua/shared/translate/ua/contextmenu_ua.txt
LOG  : Mod         , 1694058062655> mod "SchizophreniaTrait" overrides media/lua/shared/translate/ua/itemname_ua.txt
LOG  : Mod         , 1694058062655> mod "SchizophreniaTrait" overrides media/lua/shared/translate/ua/recipes_ua.txt
LOG  : Mod         , 1694058062655> mod "SchizophreniaTrait" overrides media/lua/shared/translate/ua/tooltip_ua.txt
LOG  : Mod         , 1694058062655> mod "SchizophreniaTrait" overrides media/lua/shared/translate/ua/ui_ua.txt
LOG  : Mod         , 1694058062700> loading UIAPI
LOG  : Mod         , 1694058062700> mod "UIAPI" overrides icon.png
LOG  : Mod         , 1694058062705> mod "UIAPI" overrides preview.png
LOG  : Mod         , 1694058062705> loading SleepWithFriends
LOG  : Mod         , 1694058062710> mod "SleepWithFriends" overrides license
LOG  : Mod         , 1694058062710> mod "SleepWithFriends" overrides media/lua/shared/translate/en/sandbox_en.txt
LOG  : Mod         , 1694058062710> mod "SleepWithFriends" overrides media/sandbox-options.txt
LOG  : Mod         , 1694058062710> mod "SleepWithFriends" overrides readme.md
LOG  : Mod         , 1694058062710> loading SpnHair
LOG  : Mod         , 1694058062730> mod "SpnHair" overrides icon.png
LOG  : Mod         , 1694058062730> mod "SpnHair" overrides media/hairstyles/hairstyles.xml
LOG  : Mod         , 1694058062730> mod "SpnHair" overrides media/lua/shared/translate/en/ig_ui_en.txt
LOG  : Mod         , 1694058062730> mod "SpnHair" overrides media/lua/shared/translate/es/ig_ui_es.txt
